,날짜,리뷰,평점
2124,2020.06.06 12:59,너의이름은도 그렇고 신카이마코토 영화는 영상미가 굿같아요 잼께봣어요,9
2125,2020.06.06 00:16,스토리가 정말 .. 개연성도 없고 공감이 많이 가지 않는 ...일본인만  공감할것 같아서 아쉽네요.,2
2126,2020.06.05 15:54,'왜?'를 제외한 완벽함,7
2127,2020.06.04 23:28,역시나 영상미가 압권!,9
2128,2020.06.04 21:13,,10
2129,2020.06.04 16:20,"7,8 대략 이주전에 봤던 영화 신카이마코토 너의이름은의 다음 작품이라 기대를많이하고본작품 영상미는 역시 그 어느애니메이션보다 뛰어났고 비 내리는 장면 하나하나가 정말 작품이었다,  그러나 너의이름은이 너무 뛰어났다고했달까 이번작품은 신카이마코토 전작들의 결말과 크게다르지않는,,  설명이 좀 부족한 영화였다 영화를 다보고 하나하나 알아보면 납득이 되었던 불친절한 영화 그러나 계속 내용을 곱씹다보면 새로워지는영화 무난하고 나쁘지않았던 작품 빛의마술은 날이 갈수록 대단해져만간다. 좋아요 ",7
2130,2020.06.04 11:50,연출이 진짜 좋은 것 같아요~,10
2131,2020.06.04 08:58,너의 이름은 보다 더 재밌게 봤음 특히 ost가 신의 한수였다고 생각함..,10
2132,2020.06.04 03:28,너의 이름과 비슷하다 생각 했는데 역시.. 영상미가 엄청나서 감동이었다,10
2133,2020.06.04 03:15,,10
2134,2020.06.04 00:58,분명 1번으로 감동을 온전히 받기 힘들다는 건 한계지만 여러번 보고 이해할수록 감동이 배가 됩니다,10
2135,2020.06.03 21:24,세성 눈호강 귀호강 마음호강,10
2136,2020.06.03 17:46,신카이마코토감독의 영화만 보면 감성에 잦아든다.,10
2137,2020.06.03 15:51,스토리 개연성이랑 전체적인 설명이 빈약해서 아쉬웠지만 영화를 보고 나서 여운이 정말 오래 남았어요 ost랑 연출이 정말 좋았고 이 애니메이션이 담고 있는 주제의식이나 그릇은 굉장히 좋았다고 생각해요 성우분들 연기도 정말 최고였습니다 무조건 영화관에서 보시고 숨겨진 의미는 유튜브나 인터넷으로 꼭 찾아보세요 개인적으로 너의이름은보다 전 날씨의 아이가 더 좋았습니다 ,10
2138,2020.06.03 15:22,스토리는 평범.. 그러나 등장인물들이 좀더 귀엽다는 단순이유로 너의이름은 보다 살짝 나았음,6
2139,2020.06.03 15:01,솔직히 다좋았음ㅋㅋㅋ,10
2140,2020.06.03 13:40,최고최고!! 마코토감독은 어케 이런 이야기를 끝없이 재창조할까요 너의이름은 보다는 아니겠지 했는데 절대 그렇지 않습니다 ㅜㅜ 존잼이었습니당,10
2141,2020.06.03 12:59,재밌어요 ㅎㅎ,10
2142,2020.06.03 11:22,너의 이름은 도 약간 억지 전개가 있었지만 이번에 나온 날씨의 아이는 처음부터 끝까지 억지 전개 같이 느껴졌어요 근데 저 말고 친구들은 재밌께 봤으니 논리 같은것은 문학의 영역이 아니라고 생각하면 재밌게 볼수 있을수도 있어요 ,1
2143,2020.06.03 08:06,,10
2144,2020.06.03 03:37,레알 소름끼쳤다.... ㅋㅋ 너의이름은 정도의 소름이였습니다ㅎㅎ감사합니다! 이런 작품 꾸준히 내주세요,10
2145,2020.06.02 21:45,"도쿄의 맑은 하늘을 순순히 받아들였다면, 호다카는 그 따스한 햇살속에서 누구보다 아파했으리라.",10
2146,2020.06.02 21:12,,10
2147,2020.06.02 20:59,진짜 정말로 감동적이고 재밌어요!,10
2148,2020.06.02 18:51,영상이랑 음악은 좋은데 스토리가 맛이 간듯.... 물음표만 자꾸 떠오르게 하는 내용임,7
2149,2020.06.02 15:35,와....;; 보는 내내 소름 돋음 꼭 보세요 보면서 3번 울었네요 ..;; 잘 안우는 편인데 (ㅋㅋㅋㅋ 중간에 웃기기도 했었어요),10
2150,2020.06.02 11:50,호다카라는 인물에 감정이입이 잘되지 않음... 가출에 이유 등등 뭐 이 애니를 보는 청소년들 그들에게 자신들을 투영해서 감상하게 하기 위해서인가? 한도 끝도 없는 디플레이션 사회 청년들의 희생만이 다시금 일본의 황금기를 찾아올 수 있다. 근데 붐어들은 O도 젊은이들의 입장을 생각하지 않는다. 청년들에게 희생을 강요하지 마라 뭐 이런 건가? 하도 혹평이 심해서 안 보려고 했는데 재미있었음 :) ,8
2151,2020.06.02 03:23,정말 재미있게 봤습니다,8
2152,2020.06.01 23:48,와 .. (그냥 와..),10
2153,2020.06.01 22:31,,10
2154,2020.06.01 20:45,그냥 사시고 보세요. ㄹㅇ,10
2155,2020.06.01 20:16,,10
2156,2020.06.01 19:07,오늘 더빙 보고 왔습니다.  어색한 느낌이 하나도 없어서  놀랬네요.. 이번이 세번째 보는건데... 한국어로 봐서 그런가 아님 세번째라 그런가 모르겠는데.. 인상깊게 더 잘본것같습니다. 더빙판 굿입니다.,9
2157,2020.06.01 18:52,,10
2158,2020.06.01 18:31,너무 재밌어 짱재밌어 감동적이야,10
2159,2020.06.01 17:32,꿀잼,10
2160,2020.06.01 16:31,개인적으로 너의 이름은 보다 나았음,9
2161,2020.06.01 16:27,더빙도 전작에 비하면 매우 잘됐고 특히 노래가 나오면서  한국말 대사가 들리는게 안겹쳐서 더 좋았음 스토리가 별로긴 하지만 그렇다고 읭? 할 정도는 아니고 ost와 작화는 최고! 근데 미츠하가 잠깐 나왔는데 오랜만에...,7
2162,2020.06.01 11:24,"너의 이름은 못지 않은 좋은 작화,스토리와 뛰어난 OST가 돋보이는 좋은 작품입니다.",10
2163,2020.06.01 03:10,너의이름은때의 임팩트가 강해서그런지 뭔가 싱겁게 끝난느낌이 없잖아있음,4
2164,2020.06.01 01:52,작화만으로 볼만한 가치가 있는 애니,7
2165,2020.06.01 01:38,너의 이름은2라 봐도 무관.,5
2166,2020.05.31 22:41,억시 일본애니랑디즈니는 믿고 보는 거야 올만에 역대급애니 작품 나왔음 1만4천언 소장용으루 결제하고 집에서 봄,10
2167,2020.05.31 21:27,Grand escape 나오는 순간 전율과  호다카의 대사,10
2168,2020.05.31 19:25,네가 없다면 이 세계의 의미도 없다,10
2169,2020.05.31 19:06,,10
2170,2020.05.31 18:30,,7
2171,2020.05.31 13:14,,10
2172,2020.05.30 22:31,,10
2173,2020.05.30 21:40,다수를 위해 소수를 희생한다.,9
2174,2020.05.30 20:44,,10
2175,2020.05.30 19:45,중간에 너의 이름은의 미츠하와타키가 나왔어요오랜만에 보는 얼굴에저절로 미소가ㅎㅎ배우가 더빙한게 아니라 전문성우가 더빙했기때문에이번 더빙은 진짜 잘 된것같아요^^,10
2176,2020.05.30 17:37,완벽 그 자체,10
2177,2020.05.30 17:35,역시 성우님들이하니 다좋아요!,10
2178,2020.05.30 17:29,너무 재밌고 좋게 봤는데 댓글들 읽어보니 어? 그렇네? 하는 게 좀 있었음 특히 호다카가 가출한 이유가 뭔지 궁금함 계속 도망치는 이유가 집에 안 돌아가려는 건데 왜 안 돌아가려는지 모르고 보니 스토리나 개연성 문제...,10
2179,2020.05.30 15:21,판타지의 일상은 사랑으로 이어진다,8
2180,2020.05.30 15:15,주인공 호다카와 스가의 모습이 닮았다고 나오는데...스가가 어떠한 이유로 이혼을 한건지 알고싶고... 왜 아직  그사람을 그리워하는지 알았다면... 경찰에게 주먹질을해 호다카를 도왔을때 좀더 감동적이지 않았을까 생각...,10
2181,2020.05.30 11:20,아 좋다,10
2182,2020.05.29 20:00,엄청난 디테일의 비주얼에 비해 부드럽지 못한 전개가 아쉽다,7
2183,2020.05.29 18:56,마코토 감독은 감성의 마에스트로 이다.,10
2184,2020.05.29 09:55,ㅠㅠ...,10
2185,2020.05.29 07:39,드디어 봤다 ㅠ 정말 오래 기다려서 샀는데 드디어 봤다! 너무 보람차다 행복해 오래 기다리신 분들 이제 사서 볼 수 있어요! 꼭 보세요!!,10
2186,2020.05.29 05:57,아니 ㅋㅋㅋ 도대체 어느거까지 바라는거임? 스토리 몇개 빠진거 말곤 진짜 재밌게봤는데 최악까진 아닌듯 ㅋㅋ,10
2187,2020.05.29 00:57,그림이 예술!! 일본스럽다 싶다가도 낮익은 신주쿠 풍경에 괜히 생각나는 도쿄..일본 사회에 살아가는 평범한 사람들이괜히 짠해지는 묘한 느낌의 영화.. 아니 내가 늙어서 이런가,10
2188,2020.05.29 00:30,"더빙, 좋았습니다.",10
2189,2020.05.29 00:22,6점이하 평론가들은 왜 그직업을...,10
2190,2020.05.28 22:46,아직 안 보신분들 더빙판으로 일단 한 번 보시고 자막판으로 보세요 더빙판이 자막본다고 분산이 안 돼서 몰입할 수 있어요 진짜 최고다 진짜...호다카가 히나 보러 가게 해달라고 하면서 총쏠때 노래 자막이 '어른...,10
2191,2020.05.28 21:08,,10
2192,2020.05.28 08:43,날씨의아이 보면서 눈물나더라고요ㅠ 진짜 재밌고 추천합니다ㅠ,10
2193,2020.05.28 00:59,연출과 영상미는 분명 수준급이고 전달하고자 하는 메세지도 분명했으나 스토리를 개연성있고 자연스럽게 전달하지 못한 점이 아쉽다.,9
2194,2020.05.27 14:23,처음에 보고서는 사람들이 개연성 뭐라 하는게 이해가 갔는데 두번째 보니 더 세부적으로 분석하게 되고 개연성이 그리 나쁘지는 않게 느낌. ost명가 닥추,10
2195,2020.05.27 14:21,더이상 일본 애니는 기대감이 안가는 부류로 빠지고 있다 일본 특유의 애니맛은 더이상 맛나지 않다,6
2196,2020.05.27 13:55,,10
2197,2020.05.27 13:50,더빙완전 추천!!! 일본식 과장 없어서 자막버전보다 몰입감 높음 ㄷㄷ,10
2198,2020.05.27 13:50,,10
2199,2020.05.27 13:50,,8
2200,2020.05.27 11:16,초중반 잔잔함으로 인해 빛을 못보게 된 게 좀 아쉽습니다. 후반부의 카타르시스는 봐도봐도 사라지지 않았습니다.,10
2201,2020.05.27 09:45,OST는 너의 이름보다 뛰어남.너의 이름보다는 아닌지만 볼만하다 나의 히나는 어디있는가,10
2202,2020.05.27 08:56,더빙이 진짜 멋져요 호다카가 울부짖을때 최고입니다,10
2203,2020.05.27 08:25,,10
2204,2020.05.27 05:55,"이 아름다운 판타지에 개연과 현실의 잣대를 들이미는 사람은 영화를 즐길 줄 모르는 불쌍한 사람이다. 현실에 뿌리박고 있는, 극 중 경찰과 같은 입장인 것. 아무도 믿어주지 않지만, 존재하는 가치관도 있는 것이다.",10
2205,2020.05.27 02:11,소름의 연속이었고 다운로드판 무조건 소장 ㅠㅠ,10
2206,2020.05.27 01:20,"사실 &lt;너의 이름은&gt;을 재밌게 본 편은 아니여서 1차 개봉때 안 봤다가 이번 코로나로 재개봉했을때 우연히 봤는데 캐릭터들의 감정선에 푹 빠져버린 사람입니다. 그 이후로 일부러 영화관 가서 3,4번 더 봤어요. 스포에 민감하지 않으신 분이라면 리뷰들 보고 가시고 숨겨진 떡밥들과 의미들이 완전히 새롭게 다가오는 걸 느낄 수 있을거에요 :) ",10
2207,2020.05.27 00:48,,10
2208,2020.05.26 23:56,,10
2209,2020.05.26 23:48,,10
2210,2020.05.26 22:36,"신카이 마코토 감독 작품 답게 아름다운 빛의 표현, 그림체와 OST 그리고 성우도 좋았고 작중 설명이 부족해 전달이 되지 않은 내용이 있었지만 명장면은 볼때마다 소름이 끼쳤다. 감독이 말할려고 하는 내용을 이해하고 본다면 더욱 아름답고 감동적이게 볼 수 있을 것이다. (더빙성우분들도 매우 휼륭하셨다) ",9
2211,2020.05.26 22:17,자막판과는 다름 감동을 느낄수 있었습니다,10
2212,2020.05.26 22:15,명작입니다,10
2213,2020.05.26 21:56,,10
2214,2020.05.26 19:24,그림체도 너무 이뻤고 OST와연출이 너무나 감동적이고 아름다웠습니다!♥,10
2215,2020.05.26 19:01,,10
2216,2020.05.26 11:55,날씨가 인간에게 미치는 영향이 생각보다 많다는 것을 새삼 느낀다. 아름다운 영상미와 피아노 선율. 독특한 영화였다.,8
2217,2020.05.26 09:52,,10
2218,2020.05.26 00:23,이곳 저곳 구석 저기 여기 저런데 그런데에서 폭발하는 아름다움,8
2219,2020.05.25 21:41,더빙 굿 너의 이름은과 다르게 재밌게 잘 봤네요 이번 더빙은 실망 시키지 않아 다행입니다,10
2220,2020.05.25 20:33,"참.. 머라해야 될까 그래도 고맙다. 신카이 마코토 그의 느낌은 모두 느꼈으니, 다만 .. 이번 작품은 김빠진 콜라를 꽉 쥐어짜서 뚜껑을 닫으며 탄산이 있기를 바라는 그 느낌이랄까 또 다른 감상평은 그저 찐한 독한 향수인가? 팬 관객은 다 느낄것같다, 이 작품의 독창적인 무언가는 없다. 전 작품들이 너무 대작이여서 그런걸까? 너무 짜집기적인 면이 전부다. 음악적 감동을 이끌어내는 클라이막스 너의 이름은 , 부분 부분 시달소의 장면 및 느낌 , 언어의 정원의 그 분위기. 그래서 느끼는게 제작자들의 압이 심했을꺼라 어느정도 짐작해본다. ",7
2221,2020.05.24 00:15,내용은 좋은데... 주인공마다 이야기도 부족하고... 뭔가 애매하네요..그래도 뭐 나름 재미있게 봤습니다.그리고 가장 불편한건 미짜...,8
2222,2020.05.24 00:05,상영관에 와이프랑 단둘이 봤네요. 재밌었어요~!!,9
2223,2020.05.13 21:21,그냥 볼 만 한 킬링타임 영화. 보고나면 내 인생에도 활기력을 불어 넣음,8
2224,2020.05.04 12:57,어디서 많이 본듯한 스토리. 이웃집토토로와 센과치히로가 많이 생각났던 애니네요,6
2225,2020.05.04 02:28,늙어서 그런가...주인공 주변인 연령층이 낮아 몰입이 약간 떨어지네요 영상미 ost 는 아주 좋습니다 굳굳,8
2226,2020.05.03 15:41,볼만하고 다시봐도될것같음,6
2227,2020.04.28 23:47,특유의 작위성이 돋보이는 신카이 마코토의 세계관,5
2228,2020.04.28 01:58,"내가 하고 싶은 말들을 다른 분들이 다 써 놓았네스가의 내적갈등을 곱씹어보면 나 또한 생각에 암기게 된다. 결론적으로 영상미,ost,줄거리 모두 좋았던 영화. 차기작이 기대된다",10
2229,2020.04.27 16:01,"결말만 마무리가 좋았으면 너의이름은과 호각을 다투는 것이 가능했을 애니메이션. 꼭 결말이 이래야 했었나,,, 합니다...",8
2230,2020.04.27 11:24,,10
2231,2020.04.27 09:18,날씨에대해 잘 공부가 되었음,10
2232,2020.04.26 22:57,난 왜 호다카가 히나보다 더 매력있어 보이지 남잔데.. ㅎ  갠적으로 너의 이름은보다 영상미가 좋았음,9
2233,2020.04.26 16:19,평범하게 살아가야 하는 현실이 잘 표현되었습니다.,10
2234,2020.04.26 14:39,재미있다 재미있다 정말로,10
2235,2020.04.26 10:43,,8
2236,2020.04.26 00:00,너무 재미있게 잘 봤습니다.감사합니다.,10
2237,2020.04.25 20:22,근래에 본 영화중 가장 재밌는듯함 너무 재밌었고 감동적이었던가같음,10
2238,2020.04.25 19:53,연출과 영상미는 정말 수준급이다 이건 부정할 수가 없다 그런데 문제는 개연성이다 개연성이 너의 이름은처럼 조금 떨어지더라도 이야기에 몰입하는데 지장을 안 줄 정도라면 감수하겠지만 이번엔 몰입할 수가 없었다.. 그래도 작화와 연출 음악은 훌륭했다 차기작에는 제발 빈약한 개연성을 개선해서 내줬으면 좋겠음 ,6
2239,2020.04.25 18:19,ㅡㅡㅜㅜ..ㅠㅠㅣㅣ,10
