,날짜,리뷰,평점
2930,2019.05.26 09:42,재미있다. 모든 인간은 평등하게 살아야. 코믹. 감동. 전부 있는 영화. 킬타임,8
2931,2019.05.26 08:56,이광수의 재발견이라니... 원래 광수 연기 잘함 런닝맨 이미지가 있어서 그렇지 꾸준히 드라마나 영화 찍고 있는데,7
2932,2019.05.26 07:05,이광수 아역배우...기대됨..,8
2933,2019.05.26 00:42,기대안하고 봤는데 재밌게봤어요,10
2934,2019.05.26 00:20,재미와 감동 모두^^ 즐감했어요!,10
2935,2019.05.25 23:59,이 영화 천만왜안찍는거에요ㅠㅠㅠㅠ아진짜 너무슬프고 재밋을땐또재밌고 진짜 내최애영화됨,10
2936,2019.05.25 23:02,너무 감동적인 영화 입니다 ㅠㅠㅠ,10
2937,2019.05.25 22:47,진짜 너무 감동적이었어오ㅜㅠㅠ,10
2938,2019.05.25 22:26,30대 남자입니다. 그냥 그래요. 재미없는것도 아니고 그렇다고 딱히 재미있는것도 아니고,6
2939,2019.05.25 22:21,국내 유일한 색감 좋은 영화,10
2940,2019.05.25 22:14,보기를 정말 잘했다. 좋다! 이광수는 역시 배우였어!,7
2941,2019.05.25 22:06,이거보자마자 라면 끓여 먹었어요 정말 좋은 영화!,10
2942,2019.05.25 21:57,"인생의 짝들이 저렇게 서로 정확히 아구가 맞아떨어지듯 잘 맞으면 얼마나 좋을까... 장애인끼리만의 얘기가 아니라, 모든 사람에게...",8
2943,2019.05.25 21:45,'라면 먹고 싶다' 라고 말하는 순간 난 이미 물을 끓이는 중...,10
2944,2019.05.25 21:33,잘 봤습니다.  다음 작품 기대할께요~~ ^^,10
2945,2019.05.25 20:47,참 따듯한 영화... 재미있게 봤습니다.,10
2946,2019.05.25 20:28,이광수 재발견. 억지웃음 억지 심파가 아니라 너무 좋았음. 이들 못한 못한 가족 형제가 그리고 비장애인이 얼마나 많은가...,10
2947,2019.05.25 20:05,이광수 하이킥2때보고 연기하고 첨봤는데 진짜 재발견닼ㅋㅋㅋㄱ,10
2948,2019.05.25 19:27,울다웃고 이광수연기잘함 재밌는데 왜 사람들이 많이 안보지?,10
2949,2019.05.25 19:26,이런 연기를 해준 신하균 이광수에게 고맙다,10
2950,2019.05.25 19:16,보고 울었다. 정말 감동적이에요. 꼭보세요,10
2951,2019.05.25 18:53,이광수 연기가 너무 쩔어요 진심 10점에다가 점수 더 주고싶어요,10
2952,2019.05.25 18:47,완벽한  영화! 참 잘 만들었어요♡♡ 시나리오 연기 연출 다 훌륭합니다,10
2953,2019.05.25 18:13,눈물 쏟으면서  옛날 생각나고 좋은 생각많이 나게 하는 좋은 영화였습니다.,10
2954,2019.05.25 16:42,재미있다...ㅋㅋㅋㅋ트로픽선더의 벤스틸러 생각이 남....푸하하하,10
2955,2019.05.25 16:34,이광수랑 신하균 연기보고 울었음 ㅠㅠ 감동 ㅠ 기대안하고봤는데 ㅠㅜ,10
2956,2019.05.25 16:34,울다웃다울다웃다 참 좋은영화입니다~^^,10
2957,2019.05.25 16:30,쾅수ㅠㅠㅠ동구야ㅠㅠㅠ펑펑움,10
2958,2019.05.25 16:12,억지눈물도 아니고.. 정말 순수 그자체... 광수의 연기력 대단하네요.. ㅜㅜ,10
2959,2019.05.24 10:57,두 번 볼래요ㅠㅠ 진짜 너무 좋게 봤어요 감사합니다,10
2960,2019.05.24 10:28,재밌어요!너무 신나고 재밌네요,10
2961,2019.05.20 20:02,연기좋았고 감동도 좋았는데 후반에 부족,7
2962,2019.05.20 15:43,먼가 아쉬웠지만 재미는 있었습니다.,8
2963,2019.05.20 14:01,"보는 내내 다음 내용이 예상 되는 뻔한 내용이지만, 중간중간 개그 요소와 두 배우의 매력 있는 연기가 지루하지 않게 진행 도니다. 적어도 영화관에 들어간 시간과 돈이 아깝지 않은 영화.",7
2964,2019.05.20 12:19,z 12312312312312,10
2965,2019.05.18 16:27,재밌고 감동적.. 진부한 연출이 종종 보였으나 가족들과 함께 보기에 좋았습니다.,8
2966,2019.05.17 12:11,기대를 많이하고가서그런지 그렇게 눈물나고 그렇게 재미있는지는 모르겠지만 킬림타임용으로 좋음,8
2967,2019.05.16 18:26,참 재밌었어요 또 보러가야겠네요,10
2968,2019.05.16 17:03,결말이 예상되는 영화였지만 킬링타임용으로 좋았습니다.,8
2969,2019.05.16 16:45,재미있어요~~~~^^,10
2970,2019.05.15 22:32,웃다가 울다가 웃다가 울다가 웃으면서 나왔습니다 ㅎㅎ,10
2971,2019.05.15 20:44,"장르가리지 않고 영화를 즐겨보는 입장에서9점넘는 영화는 호불호가 업이 만족스럽게 항상 봐왔었는데,,, 같이 본 제친구나 저나 이 영화가 왜9점대 영화인지는 불가사의입니다8점대라면 이해는 가지만, ,암튼 킬링타임용으로 괜찮았던 영화였습니다 ",7
2972,2019.05.15 20:17,가족들끼리 보기 괜찮은 영화.,10
2973,2019.05.15 20:16,솜블리!!! 라면!!,10
2974,2019.05.15 20:09,생각보다는 전개가 무난했어요 크게 머릿속에 기억남는 건 없지만 저마다의 사정이 잘 느껴지는 영화였어요,8
2975,2019.05.15 16:52,이 영화는 재미있는 사람만 해주세요,7
2976,2019.05.15 15:54,좀 감동적이었어여...,9
2977,2019.05.15 15:40,괜찮았어요 재밌어요 광수 생각보다 연기잘했고 약간 울기도 했어요 ...뻔할 수도 있지만 좋았어요,9
2978,2019.05.15 14:53,여러모로 짠하고.. 재밌고 ㅋㅋ 괜찮았어요,10
2979,2019.05.15 14:10,정말 최고다 또봐도 좋을 영화다. 보고 느낀점도많다,10
2980,2019.05.15 13:43,생각해보도록 하는 영화인것 같아서 너무 좋았습니당,10
2981,2019.05.15 13:22,재밌음 감동있음 추천가즈나ㅏ,10
2982,2019.05.15 12:45,엄마랑 보기 너무 좋았어요 ㅋ,10
2983,2019.05.15 11:26,오랜만에 훈훈한 영화네요^^,10
2984,2019.05.14 21:00,온화롭고 따스한 영화입니다 광수가 배우였지...하고 새삼느끼게한 영화,10
2985,2019.05.14 20:53,하균신 연기 잘하는건 알고있었고 이광수님 포함해서 이솜님 등 다들 연기 잘하시더라구요 가족들 친구들 혼자봐도 좋은 영화예요 마음이 따뜻해지고 울컥했던 영화예요ㅎ따뜻한 봄날 오랜만에 따뜻한 영화 봣어요마지막에 엔딩크레딧올라가면서 나오는 노래도 좋아요 ,10
2986,2019.05.14 20:42,웃다가 울다가 웃음ㅋㅋ,10
2987,2019.05.14 20:13,너무 재밌고 그러나 너무 슬픈 영화.그리고 이광수 연기 감정이 너무 좋았음,10
2988,2019.05.14 20:06,"노래 가사가 맘에 드네요. 대사 중에 ""죽을때까지 끝까지 살아야 한다"" 책임의 집도 맘에 드는데. 장애자 라는 표현은 좀....장애인이에요.",8
2989,2019.05.14 16:35,무지 감동적이었어요.,9
2990,2019.05.14 16:15,넘 재밌고 감동적  웃음도 주는 영화,10
2991,2019.05.14 16:08,ㄹㅇ 뜨거워 한수 ㅋㅋㅋㅋ♡,10
2992,2019.05.14 15:33,두분 다 연기 짱입니다!,10
2993,2019.05.14 15:18,헝서수수사사가가게가,10
2994,2019.05.14 15:16,최고..보는 내내 뭉클했네요,10
2995,2019.05.14 15:05,착하고 순수한 영화에요~,10
2996,2019.05.14 15:00,자기 자신을 되돌아보는 영화 행복이 뭔지 알려주는 영화 입니다 꼭 보세요,10
2997,2019.05.14 13:17,너무 너무 넘 넘 넘 넘좋아요,10
2998,2019.05.14 12:38,다들 연기를 너무 잘해요ㅠㅠㅠㅠ 짱잼!!!,10
2999,2019.05.14 12:37,광수가ㅎ 불쌍하게생겨서더 눈물이날뻔ㅠ  ㅎ,8
3000,2019.05.14 11:35,보다가 울고..울고.. 또 울었다..,10
3001,2019.05.14 10:32,공짜여서  봤는데 볼만했어요,6
3002,2019.05.14 10:22,감동과 웃음 두마리 토끼를 다잡은 영화네요하균신 연기력이야 알고있었지만 볼때마다 놀랍네요또 보고싶은 영화!,10
3003,2019.05.14 09:32,"웃기고, 재밌고, 감동이 함께 어우러진 영화",10
3004,2019.05.14 05:18,정말재미써요ㅎㅎ이광수짱,10
3005,2019.05.14 03:46,뭉클 눈물ㅠㅠ영화내용도 좋고 다들 연기도 너무 좋아요,10
3006,2019.05.14 01:37,아...그냥 말이필요없다믿고보는 두 형제의 연기력...,10
3007,2019.05.14 01:23,뻔하지만 좋은 스토리. 그래도 이게 실화라니 찡하다,8
3008,2019.05.14 01:17,진짜 재밌었어요 울고 웃고 너무 행복한 두시간이었습니다. 입소문 타서 흥행했으면 좋았을텐데ㅠㅠ좋은 영화 만들어주셔서 감사해요,10
3009,2019.05.14 01:08,이광수 연기대박~~보는 내내  넘 재미있었어요영화배경과ㅈ스토리 짜임두 넘 완벽하게신하균씨 연기도 대박~~~신파조가아닌웃기고 감동적인ㅈ영화였어요,10
3010,2019.05.14 00:49,가족과 같이 영화보러갔어 너무 감동하가지구 몆번울었기도했어 적극추천,10
3011,2019.05.14 00:45,훈훈~~감동~~ 여운~~재밌당!,9
3012,2019.05.14 00:40,너무너무 재미있으면서 너무너무 슬퍼요,10
3013,2019.05.14 00:11,"감동이었어요가족, 드라마 장르 좋아하시는 분들 강추",10
3014,2019.05.13 23:58,정말 가슴 따뜻해지는 영화였다.,10
3015,2019.05.13 23:36,너무 즐겁고 보기 좋았어요,10
3016,2019.05.13 22:57,재미있었어용 꽤 슬프고 스토리도 좋았습니다.. 아역들이 연기를 진짜 잘해서 좋았어요. 신하균씨 연기는 말할것도 없고 이광수씨를 영화에서 처음 접하는데 연기를 정말 잘하시더라구요! 이솜씨도 좋았습니당. 추천합니다,9
3017,2019.05.13 22:30,과하지 않게 잘만든 영화,10
3018,2019.05.13 21:51,개봉할때 바로 볼 걸ㅠ꼭 보세요 여러분!!!!,10
3019,2019.05.13 21:21,힐링하기 좋은 영화예요~,8
3020,2019.05.13 19:36,울 것 같은 영화는 집에서만 보는데...영화관은 티슈랑 마스크 필참. 옆자리 여자 불켜지자 마자 화장 고치느라 정신없고.ㅋㅋ 근데 폰충들은 제발 영화관 오지마라. 완전 짱남.,10
3021,2019.05.13 19:17,두 번 울었어요 ㅜㅜ이광수 신하균 너무 좋아요,10
3022,2019.05.13 19:08,흠...  그냥 그런영화,6
3023,2019.05.13 18:59,ㅇㅇ굿이엇제아주좋잇어,10
3024,2019.05.13 18:37,하씨...팅남이랑 보는데 안울라고 허벅지 여러번 꼬집었네요^^...솔직히 전 엔드겜보다 재밌었슴돠,10
3025,2019.05.13 01:54,볼만한 가족영화 그 이상도 이 이하도 아닌ㅜ,8
3026,2019.05.13 01:49,중간에는 살짝 지루했지만 재밌게 잘봤어요!,8
3027,2019.05.12 23:54,웃다가 울다가 부모님이랑 같이 간만에 좋은영화 본것같아서 기분이 좋습니다,10
3028,2019.05.12 23:52,사랑의 영화네요.웃다 울고 울다 웃느라 엉덩이에 뿔이 나서영화보는 게 조금 불편했지만내내 감동과 교훈이 되는 영화였습니다.,10
3029,2019.05.12 23:47,"재미, 감동 적절하게 섞여있었습니다.",10
3030,2019.05.12 23:41,너무 재미있게 잘봤어요 ㅎㄹ,10
3031,2019.05.12 22:24,앤덥 왜나온거죸ㅋㅋㅋㅋ 갑분덥,8
3032,2019.05.12 22:20,딸이랑같이봤는데 우리딸 펑펑울어서 민망할정도였어요.2시간 지루하지않고 몰입했어요.,8
3033,2019.05.12 21:25,감동에 감동을 주는 영화 중간에 웃고 재밌네요,8
3034,2019.05.12 20:05,완전 재밋어요 눈물이 홍수난듯 ㅠㅠ,10
3035,2019.05.12 19:55,너무 감명있게 본 영화 이광수 연기 너무 잘함!,10
3036,2019.05.12 19:50,"와이프와 부모님, 남동생과 봤어요 진짜 행복한시간이었습니다 감사합니다.",10
3037,2019.05.12 19:30,추천추천추천추천추천,10
3038,2019.05.12 19:24,아... 울어버림퓨뮤ㅠ쥬즂쥬ㅠ,10
3039,2019.05.12 19:18,배우들연기최고!!!!,10
3040,2019.05.12 19:14,진짜 계속 울면서 봤다 말이 필요없는 영화!!돈 안 아까움,10
3041,2019.05.12 19:09,특별한 여운~~~웃음과 눈물이 교차하며 생성된 에너지가 온몸의 혈관을 청소한듯 심신이 평온해지는 영화!!,10
3042,2019.05.12 19:07,신하균믿고 갔는데 이광수에 놀란영화.  울고웃고 후회없음!,10
3043,2019.05.12 18:57,웃긴건 잘모르겠고 진짜 슬펏다 우울할때 보고 폭풍눈물 시원하게 흘리고싶을때 추천함,10
3044,2019.05.12 18:48,오랜만에 웃고 울고 다했음그리고 집에가서 라면끓여먹음ㅎ,10
3045,2019.05.12 14:58,무난하고 볼만해요. 추천,9
3046,2019.05.12 14:33,친정엄마와 초등딸하고 셋이 보고 나왔습니다 웃다가 울다가 ^^딸도 엄마도 눈물 또르륵 너무  연기잘하시네요~~^^,10
3047,2019.05.12 13:17,"진짜 슬픈데 웃겼음.. 마지막에 약속, 도장, 복수할때 울뻔",10
3048,2019.05.12 13:17,마음이 뭉클해지네요 웃음감동 다잡았네요,10
3049,2019.05.12 13:15,너무 좋았던 영화에요 추천드려요,10
3050,2019.05.12 13:11,이괏수수니니니니디디,10
3051,2019.05.12 00:00,무난무난한 한국영화입니다,10
3052,2019.05.11 23:56,정말 이건 가족영화 아이들 데리고 보세여 느낄 것도 많고 재밌고 감동있고 웃겼다 울었다 해요 재밌어요 보세여 꼬옥,10
3053,2019.05.11 23:53,그럭저럭 볼만함 그렇게 막 웃기지 않고 그렇게 막 슬프지는 않음,8
3054,2019.05.11 23:44,"나진짜,,연기의진정성이란게 이런거구나싶더라,,",10
3055,2019.05.11 23:40,VOD 나오면  한번더 볼랍니다,8
3056,2019.05.11 23:37,오랜만에 진짜 영화봤다.,10
3057,2019.05.11 23:22,"웃으면서 눈물흘리고, 눈물 흘리면서 웃는 영화..극장안 모두가 공감♡",10
3058,2019.05.11 21:43,"진짜 재밌고, 슬퍼요ㅜㅜ 10점드립니다♡",10
3059,2019.05.11 21:42,누구나 한번씩은 꼭 봤으면 하는 영화! 연기 최고,10
3060,2019.05.11 21:40,제발 500만 가즈아~~~,10
3061,2019.05.11 21:35,너무재밌어요 끝나구 라면먹었습니다~~~!!,10
3062,2019.05.11 21:26,두분연기너무좋았어요가슴찡하게하는뮌가가있어전울면서봤습니다처음으로또보고싶은영화였어요만은분들이봐주었으면좋겠네요,10
3063,2019.05.11 21:26,강추!! 모두가 연기를... 울다 웃다 울다 웃다!!500만 가즈아!!!,10
3064,2019.05.11 21:22,기대안했는데?? 너무너무 재밌었어요 감동적이고?? 웃기고??!,8
3065,2019.05.11 21:20,적당히 문안한 정통 감동 영화,8
3066,2019.05.11 21:10,재밌게 봤어요. 모처럼 따뜻한 영화였습니다.,10
3067,2019.05.11 21:10,인생은 혼자 살아가는 것이라는 착각속에 살아온 나를 반성하게 만든 영화,7
3068,2019.05.11 21:02,정말 감동적이였어요~~이광수 짱~~,10
3069,2019.05.11 21:00,전혀 기대 안 하고 봤다가 영화시작처음부터 계속 줄줄 운 영화,10
3070,2019.05.11 20:51,이광수씨를 다시 보게 만드는 영화.다들 연기 엄지 척,10
3071,2019.05.11 20:46,보면서 10번 넘게 울었어요 ㅠ너무 연기를 잘하셔서.,10
3072,2019.05.11 20:34,진짜 오늘 무대인사 ㅠㅠ 이광수 너무 잘생겼고영화 감동적이고 슬프고 재밌당 꼭보세용 가족끼리 보면 좋을꺼 같아용,10
3073,2019.05.11 20:32,너무 재밌어요 진짜 꼭 추천합니다,10
3074,2019.05.11 20:29,진짜 웰메이드 같음. 감동이 파도 침 ㅜ.ㅜ,10
3075,2019.05.11 19:54,더 흥행했음 좋겠어요ㅠㅠㅠ,10
3076,2019.05.11 19:47,장애인에 대한 평소 내 편견을 반성하고 이광수라는 배우를  다시보게 된 영화,10
3077,2019.05.11 19:43,어벤져스급으로 재밌었어요,10
3078,2019.05.11 19:27,정말 재미있었습니다 처음 부터 끝까지 집중해서 볼 수 있던 영화입니다,10
3079,2019.05.11 19:06,"기대안하고 갔다가 정말 재밌게 보고 왔습니다. 이광수, 신하균 연기도 정말 좋았고 웃기면서도 감동도 있는 영화였네요!",10
3080,2019.05.11 19:04,신하균과 이광수의 연기력이 돋보이는 영화♡,8
3081,2019.05.11 19:02,여자친구랑 둘이 세상 펑펑 울었다 강추!,10
3082,2019.05.11 19:01,진짜 너무너무 재밌었어요~~~!!억지감동이 아니라진짜입니다한번더 보고싶을정도예요,10
3083,2019.05.11 19:01,스토리의 서사는 약간 아쉬우나 따스하고 감동적인 이야기와 장애인들이 살기힘든 씁쓸한 현실에 눈물을 흘리게되는 영화.,10
3084,2019.05.11 19:00,말이필요없음 두시간후딱뜨거워~~~~호로로록,10
3085,2019.05.11 18:49,개잼잇게봤음 여친도 잼있다네요,10
3086,2019.05.11 18:43,"웃음과 감동, 슬픔을 동시에 느낄수 있는 영화..",10
3087,2019.05.11 18:39,와 기대 안하고 봤다가 눈물 펑펑,10
3088,2019.05.11 17:41,다들 연기가 짱이었다..,10
3089,2019.05.11 17:06,울다 웃다 진짜 재밌게 봄 신하균 연기는 뭐 말 할 것 없고 이광수 연기가 대박임... 이솜도 깔끔하고 아무튼 돈 아깝지 않은 영화임,10
3090,2019.05.11 16:54,진짜 남자친구랑 재밌게본 영화,10
3091,2019.05.11 16:51,오늘. 딸이랑봤는데 잔잔하니 잼있네요어벤져는 한편도 안보다봐서 그런지 긴시간 자다깨다봤는데 울다웃다 아이들과보는것도 괜찮을듯 합니다,10
3092,2019.05.11 16:49,재미도있고 눈물도났다,10
